id,name,generation,role,anime_type,visible_genre_1,visible_genre_2,hidden_affinity,runtime_portrait_path,source_portrait_path,source_manifest_row,source_manifest_sequence,expected_source_filename,expected_runtime_filename,actual_runtime_filename,sha256,source_sha256,perceptual_hash,width,height,source_file_exists,runtime_file_exists,filename_id_mapping_matches,runtime_references_intended_source,metadata_matches_authoritative,portrait_appears_elsewhere,suspected_visual_duplicate_ids
cv3_lead_012,Hotaru Arata,V3 pair closure,protag,shonen,romance,cooking,nordic,cast/v3/cv3_lead_012.webp,game_source/public/cast/v3/cv3_lead_012.webp,CAST_V3_ART_MANIFEST.csv row 13 / cast_v3_sheet_02:4,,cv3_lead_012.webp,cv3_lead_012.webp,cv3_lead_012.webp,88e27e5e6bbbc54b6db21aaaeeeacfa2b4898a87e0f494694b27ff385d6968ab,88e27e5e6bbbc54b6db21aaaeeeacfa2b4898a87e0f494694b27ff385d6968ab,36f0604357cec86d,512,512,True,True,True,True,True,False,
cv3_lead_013,Keisuke Mizuno,V3 pair closure,protag,shonen,cyber,fantasy,sports,cast/v3/cv3_lead_013.webp,game_source/public/cast/v3/cv3_lead_013.webp,CAST_V3_ART_MANIFEST.csv row 14 / cast_v3_sheet_02:5,,cv3_lead_013.webp,cv3_lead_013.webp,cv3_lead_013.webp,7a330815a290e926d44862b395cab0dad61c8d09e489d36db0fd02de57c1fe6d,7a330815a290e926d44862b395cab0dad61c8d09e489d36db0fd02de57c1fe6d,29f5ca2d062f1e8a,512,512,True,True,True,True,True,False,
cv3_lead_014,Izumi Mizuno,V3 pair closure,protag,shonen,isekai,survival,cyber,cast/v3/cv3_lead_014.webp,game_source/public/cast/v3/cv3_lead_014.webp,CAST_V3_ART_MANIFEST.csv row 15 / cast_v3_sheet_02:6,,cv3_lead_014.webp,cv3_lead_014.webp,cv3_lead_014.webp,e12222541cd7569a07adec2f9fdf7bbcf9170893ca1683e256cd7fdfca7f28e7,e12222541cd7569a07adec2f9fdf7bbcf9170893ca1683e256cd7fdfca7f28e7,26e5e8d0c6964fa4,512,512,True,True,True,True,True,False,
cv3_lead_015,Makoto Sakuma,V3 pair closure,protag,shonen,samurai,cyber,pirate,cast/v3/cv3_lead_015.webp,game_source/public/cast/v3/cv3_lead_015.webp,CAST_V3_ART_MANIFEST.csv row 16 / cast_v3_sheet_02:7,,cv3_lead_015.webp,cv3_lead_015.webp,cv3_lead_015.webp,e38abf30a15d48d6decd3e2d54d240f4568a581281e64e679df5ff8f94b6fbab,e38abf30a15d48d6decd3e2d54d240f4568a581281e64e679df5ff8f94b6fbab,3dc2c6a69c1a5a99,512,512,True,True,True,True,True,False,
cv3_lead_016,Junko Sakuma,V3 pair closure,protag,shonen,shinobi,cyber,space,cast/v3/cv3_lead_016.webp,game_source/public/cast/v3/cv3_lead_016.webp,CAST_V3_ART_MANIFEST.csv row 17 / cast_v3_sheet_02:8,,cv3_lead_016.webp,cv3_lead_016.webp,cv3_lead_016.webp,002243976393f740e3f09a4f16207f6e5ccd11be26ce5e7c4f739657b0f45b07,002243976393f740e3f09a4f16207f6e5ccd11be26ce5e7c4f739657b0f45b07,32920f7c282f4fc3,512,512,True,True,True,True,True,False,
cv3_lead_017,Ritsu Ueda,V3 pair closure,protag,shonen,idol,supernatural,fantasy,cast/v3/cv3_lead_017.webp,game_source/public/cast/v3/cv3_lead_017.webp,CAST_V3_ART_MANIFEST.csv row 18 / cast_v3_sheet_03:1,,cv3_lead_017.webp,cv3_lead_017.webp,cv3_lead_017.webp,c11c4a083792e37c3d975e5d1201814c20cd51d504ac7868eb113b602d8a72a7,c11c4a083792e37c3d975e5d1201814c20cd51d504ac7868eb113b602d8a72a7,24c567e7500fda98,512,512,True,True,True,True,True,False,
cv3_lead_018,Koharu Ueda,V3 pair closure,protag,shonen,slice,fantasy,magical,cast/v3/cv3_lead_018.webp,game_source/public/cast/v3/cv3_lead_018.webp,CAST_V3_ART_MANIFEST.csv row 19 / cast_v3_sheet_03:2,,cv3_lead_018.webp,cv3_lead_018.webp,cv3_lead_018.webp,fea34d8ec1c35085ecf8d8d5b2d31607423b641be5fc2c9552ee0dd28a0063b7,fea34d8ec1c35085ecf8d8d5b2d31607423b641be5fc2c9552ee0dd28a0063b7,2581e287863edec3,512,512,True,True,True,True,True,False,
cv3_lead_019,Shun Fujise,V3 pair closure,protag,shonen,samurai,fantasy,space,cast/v3/cv3_lead_019.webp,game_source/public/cast/v3/cv3_lead_019.webp,CAST_V3_ART_MANIFEST.csv row 20 / cast_v3_sheet_03:3,,cv3_lead_019.webp,cv3_lead_019.webp,cv3_lead_019.webp,9f275ebeaf0598694c5694ebe0788b9aa24ddef868770302e3513787417d278e,9f275ebeaf0598694c5694ebe0788b9aa24ddef868770302e3513787417d278e,2cb02f29572f5187,512,512,True,True,True,True,True,False,
cv3_lead_020,Mai Fujise,V3 pair closure,protag,shonen,shinobi,fantasy,survival,cast/v3/cv3_lead_020.webp,game_source/public/cast/v3/cv3_lead_020.webp,CAST_V3_ART_MANIFEST.csv row 21 / cast_v3_sheet_03:4,,cv3_lead_020.webp,cv3_lead_020.webp,cv3_lead_020.webp,a5fbdc20116751c10254ad5e6dfc88ddd8208438a290d5a8623a9213bfccd338,a5fbdc20116751c10254ad5e6dfc88ddd8208438a290d5a8623a9213bfccd338,28c2c9c9b9d4d2b3,512,512,True,True,True,True,True,False,
cv3_lead_021,Taichi Natori,V3 pair closure,protag,shonen,shinobi,horror,isekai,cast/v3/cv3_lead_021.webp,game_source/public/cast/v3/cv3_lead_021.webp,CAST_V3_ART_MANIFEST.csv row 22 / cast_v3_sheet_03:5,,cv3_lead_021.webp,cv3_lead_021.webp,cv3_lead_021.webp,f1f7ad07368519607c7a60cfed1cec0486b06e6e1f70995ec9c134098e58c01c,f1f7ad07368519607c7a60cfed1cec0486b06e6e1f70995ec9c134098e58c01c,25c7ca5363a69c0d,512,512,True,True,True,True,True,False,
cv3_lead_022,Natsuki Natori,V3 pair closure,protag,shonen,samurai,horror,magical,cast/v3/cv3_lead_022.webp,game_source/public/cast/v3/cv3_lead_022.webp,CAST_V3_ART_MANIFEST.csv row 23 / cast_v3_sheet_03:6,,cv3_lead_022.webp,cv3_lead_022.webp,cv3_lead_022.webp,d33b32f4f193f19d390f2bb29c70a656a457c9050fa8c66f0b13c20b4610ec7e,d33b32f4f193f19d390f2bb29c70a656a457c9050fa8c66f0b13c20b4610ec7e,65c11fbc0644ceb3,512,512,True,True,True,True,True,False,
cv3_lead_023,Yuto Asano,V3 pair closure,protag,shonen,magical,supernatural,horror,cast/v3/cv3_lead_023.webp,game_source/public/cast/v3/cv3_lead_023.webp,CAST_V3_ART_MANIFEST.csv row 24 / cast_v3_sheet_03:7,,cv3_lead_023.webp,cv3_lead_023.webp,cv3_lead_023.webp,d6d22c283958c0a5b28eeceae956c812eeffb8ffdfe61e94786e998d65169cad,d6d22c283958c0a5b28eeceae956c812eeffb8ffdfe61e94786e998d65169cad,21f44aa4e41eb8db,512,512,True,True,True,True,True,False,cv3_sidekick_015
cv3_lead_024,Rena Asano,V3 pair closure,protag,shonen,military,horror,martial,cast/v3/cv3_lead_024.webp,game_source/public/cast/v3/cv3_lead_024.webp,CAST_V3_ART_MANIFEST.csv row 25 / cast_v3_sheet_03:8,,cv3_lead_024.webp,cv3_lead_024.webp,cv3_lead_024.webp,1965410f1756a1337ea87b1972f15f7b97a302ae985dac540eb80aaa3bdbee1d,1965410f1756a1337ea87b1972f15f7b97a302ae985dac540eb80aaa3bdbee1d,21e8ea795616274b,512,512,True,True,True,True,True,False,
cv3_lead_025,Kazuma Komori,V3 pair closure,protag,shonen,horror,mythology,pirate,cast/v3/cv3_lead_025.webp,game_source/public/cast/v3/cv3_lead_025.webp,CAST_V3_ART_MANIFEST.csv row 26 / cast_v3_sheet_04:1,,cv3_lead_025.webp,cv3_lead_025.webp,cv3_lead_025.webp,10e2af38670cccf291527abbc50644202874dfb812d12f5a9cf8a85be11bf451,10e2af38670cccf291527abbc50644202874dfb812d12f5a9cf8a85be11bf451,390ead03dabd9ac0,512,512,True,True,True,True,True,False,
cv3_lead_026,Sayuri Komori,V3 pair closure,protag,shonen,slice,space,horror,cast/v3/cv3_lead_026.webp,game_source/public/cast/v3/cv3_lead_026.webp,CAST_V3_ART_MANIFEST.csv row 27 / cast_v3_sheet_04:2,,cv3_lead_026.webp,cv3_lead_026.webp,cv3_lead_026.webp,a48edfa1732c2ea3147b17ee74283e38f4c2d762d4de26434074f9b41c2ffbe1,a48edfa1732c2ea3147b17ee74283e38f4c2d762d4de26434074f9b41c2ffbe1,35f0254b136fc85c,512,512,True,True,True,True,True,False,
cv3_lead_027,Masato Takase,V3 pair closure,protag,shojo,samurai,idol,nordic,cast/v3/cv3_lead_027.webp,game_source/public/cast/v3/cv3_lead_027.webp,CAST_V3_ART_MANIFEST.csv row 28 / cast_v3_sheet_04:3,,cv3_lead_027.webp,cv3_lead_027.webp,cv3_lead_027.webp,ec5637b2a04a24a5a89d7c21cb09bcd2b50cfa56dd1857b07d4e5190fd666d13,ec5637b2a04a24a5a89d7c21cb09bcd2b50cfa56dd1857b07d4e5190fd666d13,2ccc7a4c5ee95443,512,512,True,True,True,True,True,False,
cv3_lead_028,Tomoe Takase,V3 pair closure,protag,shojo,shinobi,idol,slice,cast/v3/cv3_lead_028.webp,game_source/public/cast/v3/cv3_lead_028.webp,CAST_V3_ART_MANIFEST.csv row 29 / cast_v3_sheet_04:4,,cv3_lead_028.webp,cv3_lead_028.webp,cv3_lead_028.webp,0645a95da0a5421489e4961e58affd9b1f63966444abedbd290e992a64c072ef,0645a95da0a5421489e4961e58affd9b1f63966444abedbd290e992a64c072ef,25a5e5e64652da91,512,512,True,True,True,True,True,False,v_tempest
cv3_lead_029,Noboru Sugita,V3 pair closure,protag,shojo,mecha,samurai,isekai,cast/v3/cv3_lead_029.webp,game_source/public/cast/v3/cv3_lead_029.webp,CAST_V3_ART_MANIFEST.csv row 30 / cast_v3_sheet_04:5,,cv3_lead_029.webp,cv3_lead_029.webp,cv3_lead_029.webp,bba3e9756bc7a48f3944e695a7d8f2afb23f6b79509939851af9ea9c2ffe7386,bba3e9756bc7a48f3944e695a7d8f2afb23f6b79509939851af9ea9c2ffe7386,2dac5879634145de,512,512,True,True,True,True,True,False,
cv3_lead_030,Wakana Sugita,V3 pair closure,protag,shojo,sports,isekai,mystery,cast/v3/cv3_lead_030.webp,game_source/public/cast/v3/cv3_lead_030.webp,CAST_V3_ART_MANIFEST.csv row 31 / cast_v3_sheet_04:6,,cv3_lead_030.webp,cv3_lead_030.webp,cv3_lead_030.webp,700f8fafb8d3c68a56d17d6acb27b954d027ffa3da79361546f503cbe0c2bc94,700f8fafb8d3c68a56d17d6acb27b954d027ffa3da79361546f503cbe0c2bc94,37f4d0e3a1c101cf,512,512,True,True,True,True,True,False,
cv3_lead_031,Osamu Matsuba,V3 pair closure,protag,shojo,isekai,slice,supernatural,cast/v3/cv3_lead_031.webp,game_source/public/cast/v3/cv3_lead_031.webp,CAST_V3_ART_MANIFEST.csv row 32 / cast_v3_sheet_04:7,,cv3_lead_031.webp,cv3_lead_031.webp,cv3_lead_031.webp,6c2638a2e616a37df2d2a5fc5c34875159fff4b69f9d354523039a7b4a072a05,6c2638a2e616a37df2d2a5fc5c34875159fff4b69f9d354523039a7b4a072a05,3cc0a70f3c59969a,512,512,True,True,True,True,True,False,
cv3_lead_032,Yae Matsuba,V3 pair closure,protag,shojo,space,supernatural,isekai,cast/v3/cv3_lead_032.webp,game_source/public/cast/v3/cv3_lead_032.webp,CAST_V3_ART_MANIFEST.csv row 33 / cast_v3_sheet_04:8,,cv3_lead_032.webp,cv3_lead_032.webp,cv3_lead_032.webp,967d60fe2f9837874d01c204788c6be1811b27340d86ba04f3b4617f7a331122,967d60fe2f9837874d01c204788c6be1811b27340d86ba04f3b4617f7a331122,70ee4e108f7e341c,512,512,True,True,True,True,True,False,
cv3_lead_033,Haruki Mizuhara,V3 pair closure,protag,shojo,survival,magical,mythology,cast/v3/cv3_lead_033.webp,game_source/public/cast/v3/cv3_lead_033.webp,CAST_V3_ART_MANIFEST.csv row 34 / cast_v3_sheet_05:1,,cv3_lead_033.webp,cv3_lead_033.webp,cv3_lead_033.webp,19770a5ab333d20bbd3a515aa68952d26282f6dd680a634621ce11724fcc8227,19770a5ab333d20bbd3a515aa68952d26282f6dd680a634621ce11724fcc8227,21ec8a2ce4b78c9b,512,512,True,True,True,True,True,False,
cv3_lead_034,Abena Mensah,V3 pair closure,protag,shojo,magical,nordic,pirate,cast/v3/cv3_lead_034.webp,game_source/public/cast/v3/cv3_lead_034.webp,CAST_V3_ART_MANIFEST.csv row 35 / cast_v3_sheet_05:2,,cv3_lead_034.webp,cv3_lead_034.webp,cv3_lead_034.webp,eeefb4b0371e8305e92afb6ff08485b892ddcdf79604bea37a769b6c2ea4bf4e,eeefb4b0371e8305e92afb6ff08485b892ddcdf79604bea37a769b6c2ea4bf4e,3ec1838b6f944b92,512,512,True,True,True,True,True,False,
cv3_lead_035,Cian Byrne,V3 pair closure,protag,shojo,samurai,martial,mystery,cast/v3/cv3_lead_035.webp,game_source/public/cast/v3/cv3_lead_035.webp,CAST_V3_ART_MANIFEST.csv row 36 / cast_v3_sheet_05:3,,cv3_lead_035.webp,cv3_lead_035.webp,cv3_lead_035.webp,70a96b90164ad65124d6743a88b666f93f6936707e2559e2889a3bd47aed377a,70a96b90164ad65124d6743a88b666f93f6936707e2559e2889a3bd47aed377a,23da2d24787cc3c3,512,512,True,True,True,True,True,False,
cv3_lead_036,Leela Rao,V3 pair closure,protag,shojo,shinobi,martial,supernatural,cast/v3/cv3_lead_036.webp,game_source/public/cast/v3/cv3_lead_036.webp,CAST_V3_ART_MANIFEST.csv row 37 / cast_v3_sheet_05:4,,cv3_lead_036.webp,cv3_lead_036.webp,cv3_lead_036.webp,b2339383c02fe14f27c095cba968257171a60513f1d17db33efacd2e7eb98fdd,b2339383c02fe14f27c095cba968257171a60513f1d17db33efacd2e7eb98fdd,2dc1c44da4e999b5,512,512,True,True,True,True,True,False,
cv3_lead_037,Minjun Seo,V3 pair closure,protag,shojo,mecha,shinobi,mythology,cast/v3/cv3_lead_037.webp,game_source/public/cast/v3/cv3_lead_037.webp,CAST_V3_ART_MANIFEST.csv row 38 / cast_v3_sheet_05:5,,cv3_lead_037.webp,cv3_lead_037.webp,cv3_lead_037.webp,958f84a54383d86377e96aafc95eec02db945a2c458761a7bb253cee4011b27a,958f84a54383d86377e96aafc95eec02db945a2c458761a7bb253cee4011b27a,20b41f6373238eae,512,512,True,True,True,True,True,False,
cv3_lead_038,Adaeze Okoye,V3 pair closure,protag,shojo,mecha,pirate,supernatural,cast/v3/cv3_lead_038.webp,game_source/public/cast/v3/cv3_lead_038.webp,CAST_V3_ART_MANIFEST.csv row 39 / cast_v3_sheet_05:6,,cv3_lead_038.webp,cv3_lead_038.webp,cv3_lead_038.webp,88535832bf3b615e4af6c530a34823dfb72fb28f75df6e3efaf6cb48c36281e9,88535832bf3b615e4af6c530a34823dfb72fb28f75df6e3efaf6cb48c36281e9,34764a638be61c9c,512,512,True,True,True,True,True,False,
cv3_lead_039,Elias Lind,V3 pair closure,protag,shojo,nordic,military,mythology,cast/v3/cv3_lead_039.webp,game_source/public/cast/v3/cv3_lead_039.webp,CAST_V3_ART_MANIFEST.csv row 40 / cast_v3_sheet_05:7,,cv3_lead_039.webp,cv3_lead_039.webp,cv3_lead_039.webp,ae6e4c6b8753a795f2c9e569b94219795c80a3f5b3976f3e941b3240e9ce63f7,ae6e4c6b8753a795f2c9e569b94219795c80a3f5b3976f3e941b3240e9ce63f7,2dd1c2cf5c787031,512,512,True,True,True,True,True,False,
cv3_lead_040,Lucia Vega,V3 pair closure,protag,shojo,shinobi,military,pirate,cast/v3/cv3_lead_040.webp,game_source/public/cast/v3/cv3_lead_040.webp,CAST_V3_ART_MANIFEST.csv row 41 / cast_v3_sheet_05:8,,cv3_lead_040.webp,cv3_lead_040.webp,cv3_lead_040.webp,f08b9d2c9ae6db4dc5ec3b74f57088daf2271b8761fbe449f797c0b3ff90dfa6,f08b9d2c9ae6db4dc5ec3b74f57088daf2271b8761fbe449f797c0b3ff90dfa6,30b007f3a6a77a07,512,512,True,True,True,True,True,False,
cv3_lead_041,Jian Zhou,V3 pair closure,protag,shojo,samurai,military,slice,cast/v3/cv3_lead_041.webp,game_source/public/cast/v3/cv3_lead_041.webp,CAST_V3_ART_MANIFEST.csv row 42 / cast_v3_sheet_06:1,,cv3_lead_041.webp,cv3_lead_041.webp,cv3_lead_041.webp,6b3ac93f054f1d8c4fa5b62cb2e3d7285037f5585b90bef1af743480b4bd2eab,6b3ac93f054f1d8c4fa5b62cb2e3d7285037f5585b90bef1af743480b4bd2eab,3fcf25263c509899,512,512,True,True,True,True,True,False,
cv3_lead_042,Simone Campbell,V3 pair closure,protag,shojo,survival,mystery,space,cast/v3/cv3_lead_042.webp,game_source/public/cast/v3/cv3_lead_042.webp,CAST_V3_ART_MANIFEST.csv row 43 / cast_v3_sheet_06:2,,cv3_lead_042.webp,cv3_lead_042.webp,cv3_lead_042.webp,8aa8675fa2f190e0c20588755e9db6ba154d6a6faf2ea8220b414aa4a31428fd,8aa8675fa2f190e0c20588755e9db6ba154d6a6faf2ea8220b414aa4a31428fd,61c063e1c6ce5abc,512,512,True,True,True,True,True,False,
cv3_lead_043,Nadim Haddad,V3 pair closure,protag,shojo,nordic,pirate,space,cast/v3/cv3_lead_043.webp,game_source/public/cast/v3/cv3_lead_043.webp,CAST_V3_ART_MANIFEST.csv row 44 / cast_v3_sheet_06:3,,cv3_lead_043.webp,cv3_lead_043.webp,cv3_lead_043.webp,62a5325e572fccd1bf309ed64858c4d22d73700dc9e2dd064d2e979995ebcdc1,62a5325e572fccd1bf309ed64858c4d22d73700dc9e2dd064d2e979995ebcdc1,31e4e1c6ceae9c18,512,512,True,True,True,True,True,False,
cv3_lead_044,Zofia Nowak,V3 pair closure,protag,shojo,shinobi,nordic,sports,cast/v3/cv3_lead_044.webp,game_source/public/cast/v3/cv3_lead_044.webp,CAST_V3_ART_MANIFEST.csv row 45 / cast_v3_sheet_06:4,,cv3_lead_044.webp,cv3_lead_044.webp,cv3_lead_044.webp,e2074b46f1bddda0910ff6340f150744bc135d9be103450ae2d3a10e0446f932,e2074b46f1bddda0910ff6340f150744bc135d9be103450ae2d3a10e0446f932,3596866dc86ad233,512,512,True,True,True,True,True,False,
cv3_lead_045,Aamir Malik,V3 pair closure,protag,shojo,samurai,shinobi,romance,cast/v3/cv3_lead_045.webp,game_source/public/cast/v3/cv3_lead_045.webp,CAST_V3_ART_MANIFEST.csv row 46 / cast_v3_sheet_06:5,,cv3_lead_045.webp,cv3_lead_045.webp,cv3_lead_045.webp,0d4f3fde06f11d9c7dcffc3270eb49d7bd6e51ef6b1b79c8ae164eb6ab954729,0d4f3fde06f11d9c7dcffc3270eb49d7bd6e51ef6b1b79c8ae164eb6ab954729,3bb52b24d9528b07,512,512,True,True,True,True,True,False,
cv3_lead_046,Amihan Reyes,V3 pair closure,protag,shojo,samurai,sports,survival,cast/v3/cv3_lead_046.webp,game_source/public/cast/v3/cv3_lead_046.webp,CAST_V3_ART_MANIFEST.csv row 47 / cast_v3_sheet_06:6,,cv3_lead_046.webp,cv3_lead_046.webp,cv3_lead_046.webp,4d8eca602446e1bdbf7c8fee34bec0dbc0413825e52802a8a5fe27776495cc24,4d8eca602446e1bdbf7c8fee34bec0dbc0413825e52802a8a5fe27776495cc24,2fa7338e065ad81a,512,512,True,True,True,True,True,False,
cv3_lead_047,Kamau Mwangi,V3 pair closure,protag,shojo,samurai,shinobi,martial,cast/v3/cv3_lead_047.webp,game_source/public/cast/v3/cv3_lead_047.webp,CAST_V3_ART_MANIFEST.csv row 48 / cast_v3_sheet_06:7,,cv3_lead_047.webp,cv3_lead_047.webp,cv3_lead_047.webp,cebf94c9129cb877368543b8fed09d32739a95a7fb5f35eebbf762e8632bad4f,cebf94c9129cb877368543b8fed09d32739a95a7fb5f35eebbf762e8632bad4f,36c382ad16505b9f,512,512,True,True,True,True,True,False,
cv3_lead_048,Aminata Diop,V3 pair closure,protag,shojo,mecha,samurai,shinobi,cast/v3/cv3_lead_048.webp,game_source/public/cast/v3/cv3_lead_048.webp,CAST_V3_ART_MANIFEST.csv row 49 / cast_v3_sheet_06:8,,cv3_lead_048.webp,cv3_lead_048.webp,cv3_lead_048.webp,a727c0527c3296ad8597f57ae9b15224c9223abed986e9058792df73eb1eb8f1,a727c0527c3296ad8597f57ae9b15224c9223abed986e9058792df73eb1eb8f1,6fea0121a40ffe38,512,512,True,True,True,True,True,False,
cv3_lead_049,Kwame Owusu,V3 pair closure,protag,shojo,samurai,romance,slice,cast/v3/cv3_lead_049.webp,game_source/public/cast/v3/cv3_lead_049.webp,CAST_V3_ART_MANIFEST.csv row 50 / cast_v3_sheet_07:1,,cv3_lead_049.webp,cv3_lead_049.webp,cv3_lead_049.webp,8170b4ccb89744bb807dc5928ed4a9431d724bcccfe39ebec9bf13f4d37e3346,8170b4ccb89744bb807dc5928ed4a9431d724bcccfe39ebec9bf13f4d37e3346,2dc44f1f1a7b3054,512,512,True,True,True,True,True,False,
cv3_lead_050,Orla Doyle,V3 pair closure,protag,shojo,shinobi,cooking,slice,cast/v3/cv3_lead_050.webp,game_source/public/cast/v3/cv3_lead_050.webp,CAST_V3_ART_MANIFEST.csv row 51 / cast_v3_sheet_07:2,,cv3_lead_050.webp,cv3_lead_050.webp,cv3_lead_050.webp,a48890a22c35863a9d2138cefaf1cc1df0c44ace60ddef466101b020ff41b140,a48890a22c35863a9d2138cefaf1cc1df0c44ace60ddef466101b020ff41b140,35c986a428f45b9d,512,512,True,True,True,True,True,False,
cv3_lead_051,Arjun Iyer,V3 pair closure,protag,shojo,samurai,nordic,survival,cast/v3/cv3_lead_051.webp,game_source/public/cast/v3/cv3_lead_051.webp,CAST_V3_ART_MANIFEST.csv row 52 / cast_v3_sheet_07:3,,cv3_lead_051.webp,cv3_lead_051.webp,cv3_lead_051.webp,ff5e3985d2ee00ad95702de85aa2812779afe8cb3f7538c7323a856ea82c166f,ff5e3985d2ee00ad95702de85aa2812779afe8cb3f7538c7323a856ea82c166f,2daa684d1c3da1e3,512,512,True,True,True,True,True,False,
cv3_lead_052,Sumin Han,V3 pair closure,protag,shojo,shinobi,idol,sports,cast/v3/cv3_lead_052.webp,game_source/public/cast/v3/cv3_lead_052.webp,CAST_V3_ART_MANIFEST.csv row 53 / cast_v3_sheet_07:4,,cv3_lead_052.webp,cv3_lead_052.webp,cv3_lead_052.webp,e329bcf33bea168bb034bd022802eff6f723a85202928b9702e4318bb9431f4b,e329bcf33bea168bb034bd022802eff6f723a85202928b9702e4318bb9431f4b,2da5a626762ea998,512,512,True,True,True,True,True,False,
cv3_sidekick_001,Emeka Obi,V3 pair closure,secondary,shonen,comedy,cooking,slice,cast/v3/cv3_sidekick_001.webp,game_source/public/cast/v3/cv3_sidekick_001.webp,CAST_V3_ART_MANIFEST.csv row 54 / cast_v3_sheet_07:5,,cv3_sidekick_001.webp,cv3_sidekick_001.webp,cv3_sidekick_001.webp,feb2e06ce0f3c2757a0a56ad21846ee76ac742d920afe1ba73c943f4bc7ba5d4,feb2e06ce0f3c2757a0a56ad21846ee76ac742d920afe1ba73c943f4bc7ba5d4,28b72295e6877a46,512,512,True,True,True,True,True,False,
cv3_sidekick_002,Linnea Berg,V3 pair closure,secondary,shonen,cyber,isekai,comedy,cast/v3/cv3_sidekick_002.webp,game_source/public/cast/v3/cv3_sidekick_002.webp,CAST_V3_ART_MANIFEST.csv row 55 / cast_v3_sheet_07:6,,cv3_sidekick_002.webp,cv3_sidekick_002.webp,cv3_sidekick_002.webp,bef2eb29655c9b564812c1629a05d7e0e4dad81425863c853496f2b73cfeaee4,bef2eb29655c9b564812c1629a05d7e0e4dad81425863c853496f2b73cfeaee4,35da52423c1db2bc,512,512,True,True,True,True,True,False,
cv3_sidekick_003,Mateo Torres,V3 pair closure,secondary,shonen,military,comedy,fantasy,cast/v3/cv3_sidekick_003.webp,game_source/public/cast/v3/cv3_sidekick_003.webp,CAST_V3_ART_MANIFEST.csv row 56 / cast_v3_sheet_07:7,,cv3_sidekick_003.webp,cv3_sidekick_003.webp,cv3_sidekick_003.webp,1964eafae0f580a6db472fe0d72a05803031b67959777125ac984aa46db363a2,1964eafae0f580a6db472fe0d72a05803031b67959777125ac984aa46db363a2,2cca42fe64379c25,512,512,True,True,True,True,True,False,
cv3_sidekick_004,Lian Lin,V3 pair closure,secondary,shonen,comedy,nordic,romance,cast/v3/cv3_sidekick_004.webp,game_source/public/cast/v3/cv3_sidekick_004.webp,CAST_V3_ART_MANIFEST.csv row 57 / cast_v3_sheet_07:8,,cv3_sidekick_004.webp,cv3_sidekick_004.webp,cv3_sidekick_004.webp,c4021e97c45b1d06e4b99f52b33c6b3fffb769982876426fc0f1d9a77a266b85,c4021e97c45b1d06e4b99f52b33c6b3fffb769982876426fc0f1d9a77a266b85,68f2b2ca26830edd,512,512,True,True,True,True,True,False,
cv3_sidekick_005,Andre Morgan,V3 pair closure,secondary,shonen,shinobi,comedy,pirate,cast/v3/cv3_sidekick_005.webp,game_source/public/cast/v3/cv3_sidekick_005.webp,CAST_V3_ART_MANIFEST.csv row 58 / cast_v3_sheet_08:1,,cv3_sidekick_005.webp,cv3_sidekick_005.webp,cv3_sidekick_005.webp,e3c73713cfaa521409f198b3eb6f20295cbd0d2f456126057a33a45727fe014b,e3c73713cfaa521409f198b3eb6f20295cbd0d2f456126057a33a45727fe014b,27a5e4a5e4d6d08a,512,512,True,True,True,True,True,False,
cv3_sidekick_006,Rania Nasser,V3 pair closure,secondary,shonen,samurai,comedy,supernatural,cast/v3/cv3_sidekick_006.webp,game_source/public/cast/v3/cv3_sidekick_006.webp,CAST_V3_ART_MANIFEST.csv row 59 / cast_v3_sheet_08:2,,cv3_sidekick_006.webp,cv3_sidekick_006.webp,cv3_sidekick_006.webp,553111e41bfa389357fcd946d1ade256ae1e850b26cd78f9a462a36137f3cde7,553111e41bfa389357fcd946d1ade256ae1e850b26cd78f9a462a36137f3cde7,3db070a2a3a72d8b,512,512,True,True,True,True,True,False,
cv3_sidekick_007,Lukasz Kowalski,V3 pair closure,secondary,shonen,cooking,horror,isekai,cast/v3/cv3_sidekick_007.webp,game_source/public/cast/v3/cv3_sidekick_007.webp,CAST_V3_ART_MANIFEST.csv row 60 / cast_v3_sheet_08:3,,cv3_sidekick_007.webp,cv3_sidekick_007.webp,cv3_sidekick_007.webp,d0bb6a6e2cc6c6832469646e86e4de35236ae3c62183c82c63b28db684b2683e,d0bb6a6e2cc6c6832469646e86e4de35236ae3c62183c82c63b28db684b2683e,295b5ac6633e6530,512,512,True,True,True,True,True,False,
cv3_sidekick_008,Sana Khan,V3 pair closure,secondary,shonen,shinobi,cooking,idol,cast/v3/cv3_sidekick_008.webp,game_source/public/cast/v3/cv3_sidekick_008.webp,CAST_V3_ART_MANIFEST.csv row 61 / cast_v3_sheet_08:4,,cv3_sidekick_008.webp,cv3_sidekick_008.webp,cv3_sidekick_008.webp,e81223057e02bf5ecfee9dc3451e8c939c86e58ccf6d33830a7aa62f72899218,e81223057e02bf5ecfee9dc3451e8c939c86e58ccf6d33830a7aa62f72899218,34a14d2677d6ca85,512,512,True,True,True,True,True,False,
